track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,station,date,time,length,tot_score,avg_score,viewed,user_labeled,label
675-676,KBUF20160403_110244_V06,10,-0.281,258.593336,263.72,23.646705,-78.99,43.111636,11823.352434,KBUF,20160403,110244,4,0.14799999999999996,0.03699999999999999,true,true,non-roost
675-676,KBUF20160403_110959_V06,17,0.329,263.300000,263.55,23.200000,-78.96,43.112440,11600.000000,KBUF,20160403,110959,4,0.14799999999999996,0.03699999999999999,true,true,non-roost
678,KBUF20160403_111337_V06,21,0.189,259.100000,260.00,12.500000,-78.99,43.128363,6250.000000,KBUF,20160403,111337,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_111714_V06,25,0.224,259.349129,260.77,19.179791,-78.99,43.124917,9589.895470,KBUF,20160403,111714,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_112051_V06,28,0.197,257.323805,264.11,20.735514,-79.00,43.109828,10367.756962,KBUF,20160403,112051,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_112429_V06,32,-0.061,258.960533,267.36,23.389064,-78.99,43.095242,11694.532201,KBUF,20160403,112429,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_112807_V06,36,0.276,261.202331,267.90,23.883391,-78.98,43.092818,11941.695571,KBUF,20160403,112807,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_113145_V06,39,0.024,262.038720,268.67,23.695289,-78.97,43.089388,11847.644531,KBUF,20160403,113145,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_113522_V06,43,0.000,263.334189,269.89,24.045092,-78.96,43.083903,12022.545914,KBUF,20160403,113522,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_113900_V06,47,0.000,264.629657,271.11,24.394895,-78.95,43.078417,12197.447296,KBUF,20160403,113900,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_114237_V06,50,0.000,265.601259,272.03,24.657247,-78.95,43.074302,12328.623333,KBUF,20160403,114237,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_114614_V06,54,0.000,266.896728,273.25,25.007049,-78.94,43.068816,12503.524716,KBUF,20160403,114614,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_114947_V06,57,0.000,267.868329,274.17,25.269402,-78.93,43.064700,12634.700753,KBUF,20160403,114947,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_115319_V06,61,0.000,269.163798,275.39,25.619204,-78.93,43.059212,12809.602135,KBUF,20160403,115319,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_115656_V06,64,0.000,270.135399,276.31,25.881556,-78.92,43.055096,12940.778172,KBUF,20160403,115656,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_120033_V06,68,0.000,271.430868,277.53,26.231359,-78.91,43.049608,13115.679555,KBUF,20160403,120033,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_120411_V06,72,0.238,262.264531,279.00,27.049350,-78.97,43.042893,13524.674856,KBUF,20160403,120411,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_120749_V06,75,0.000,261.968648,279.95,27.368424,-78.97,43.038629,13684.212197,KBUF,20160403,120749,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
678,KBUF20160403_121126_V06,79,-0.081,266.957133,276.43,30.706286,-78.94,43.054505,15353.142986,KBUF,20160403,121126,17,1.0060000000000002,0.05917647058823531,true,true,non-roost
682,KBUF20160404_104105_V06,-9,-0.351,259.100000,420.05,16.700000,-78.99,42.407994,8350.000000,KBUF,20160404,104105,3,-0.962,-0.32066666666666666,true,false,non-roost
682,KBUF20160404_104536_V06,-5,0.000,259.100000,420.05,27.500000,-78.99,42.407994,13750.000000,KBUF,20160404,104536,3,-0.962,-0.32066666666666666,true,false,non-roost
682,KBUF20160404_105008_V06,0,-0.611,266.047072,420.05,33.983108,-78.94,42.408078,16991.554054,KBUF,20160404,105008,3,-0.962,-0.32066666666666666,true,false,non-roost
695,KBUF20160406_111634_V06,29,-0.163,246.400000,240.50,26.400000,-79.07,43.215927,13200.000000,KBUF,20160406,111634,2,-0.56,-0.28,true,false,non-roost
695,KBUF20160406_111958_V06,32,-0.397,245.403115,240.80,33.394081,-79.07,43.214542,16697.040498,KBUF,20160406,111958,2,-0.56,-0.28,true,false,non-roost
770,KBUF20160412_100915_V06,-28,-0.207,286.450000,373.45,12.050000,-78.82,42.617988,6025.000000,KBUF,20160412,100915,2,-0.627,-0.3135,true,false,non-roost
770,KBUF20160412_101903_V06,-18,-0.420,282.089957,368.50,31.688889,-78.85,42.640266,15844.444444,KBUF,20160412,101903,2,-0.627,-0.3135,true,false,non-roost
772,KBUF20160414_103004_V06,-4,-0.016,259.200000,265.80,9.500000,-78.99,43.102261,4750.000000,KBUF,20160414,103004,4,-0.05800000000000001,-0.014500000000000002,true,false,non-roost
772,KBUF20160414_103336_V06,-1,0.000,259.200000,265.80,17.600000,-78.99,43.102261,8800.000000,KBUF,20160414,103336,4,-0.05800000000000001,-0.014500000000000002,true,false,non-roost
772,KBUF20160414_103715_V06,3,0.043,260.765996,267.95,24.641611,-78.98,43.092591,12320.805369,KBUF,20160414,103715,4,-0.05800000000000001,-0.014500000000000002,true,false,non-roost
772,KBUF20160414_104053_V06,6,-0.085,260.938119,271.66,29.905027,-78.98,43.075891,14952.513319,KBUF,20160414,104053,4,-0.05800000000000001,-0.014500000000000002,true,false,non-roost
773,KBUF20160416_100347_V06,-27,0.059,147.000000,315.00,15.600000,-79.67,42.877266,7800.000000,KBUF,20160416,100347,1,0.059,0.059,true,false,non-roost
774,KBUF20160417_100432_V06,-25,-0.319,138.700000,213.55,22.500000,-79.73,43.333387,11250.000000,KBUF,20160417,100432,2,-0.881,-0.4405,true,false,non-roost
774,KBUF20160417_100809_V06,-21,-0.562,138.935085,214.50,31.380142,-79.73,43.329124,15690.071238,KBUF,20160417,100809,2,-0.881,-0.4405,true,false,non-roost
775,KBUF20160417_105140_V06,22,-0.119,113.050000,197.40,28.650000,-79.89,43.404582,14325.000000,KBUF,20160417,105140,1,-0.119,-0.119,true,false,non-roost
777,KBUF20160420_095928_V06,-25,0.471,347.650000,260.05,15.450000,-78.44,43.128040,7725.000000,KBUF,20160420,095928,1,0.471,0.471,true,false,non-roost
786,KBUF20160421_103636_V06,14,-0.126,84.600000,318.00,27.100000,-80.05,42.860002,13550.000000,KBUF,20160421,103636,1,-0.126,-0.126,true,false,non-roost
787,KBUF20160421_104321_V06,21,0.079,85.750000,318.00,29.350000,-80.05,42.860083,14675.000000,KBUF,20160421,104321,2,0.023,0.0115,true,false,non-roost
787,KBUF20160421_104643_V06,24,-0.056,86.926066,318.80,35.696217,-80.04,42.856544,17848.108666,KBUF,20160421,104643,2,0.023,0.0115,true,false,non-roost
788,KBUF20160421_104321_V06,21,-0.016,94.800000,276.75,32.500000,-80.00,43.046333,16250.000000,KBUF,20160421,104321,1,-0.016,-0.016,true,false,non-roost
790,KBUF20160421_104643_V06,24,-0.038,101.350000,270.60,27.950000,-79.96,43.074443,13975.000000,KBUF,20160421,104643,2,-0.08399999999999999,-0.041999999999999996,true,false,non-roost
790,KBUF20160421_105006_V06,28,-0.046,102.213955,272.87,36.991234,-79.95,43.064294,18495.617111,KBUF,20160421,105006,2,-0.08399999999999999,-0.041999999999999996,true,false,non-roost
792,KBUF20160422_101001_V06,-11,-0.294,355.600000,255.10,12.000000,-78.40,43.150183,6000.000000,KBUF,20160422,101001,2,-0.8759999999999999,-0.43799999999999994,true,false,non-roost
792,KBUF20160422_101324_V06,-8,-0.582,356.713657,255.57,19.453804,-78.39,43.148058,9726.901925,KBUF,20160422,101324,2,-0.8759999999999999,-0.43799999999999994,true,false,non-roost
807,KBUF20160424_095409_V06,-24,0.591,332.000000,45.05,51.900000,-78.54,44.095797,25950.000000,KBUF,20160424,095409,1,0.591,0.591,true,false,non-roost
808,KBUF20160424_095409_V06,-24,0.513,348.650000,261.65,11.850000,-78.44,43.120823,5925.000000,KBUF,20160424,095409,1,0.513,0.513,true,false,non-roost
811,KBUF20160424_103326_V06,15,-0.079,244.900000,419.75,9.200000,-79.07,42.409124,4600.000000,KBUF,20160424,103326,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_104314_V06,25,-0.231,245.316314,416.39,23.358308,-79.07,42.424266,11679.154079,KBUF,20160424,104314,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_105304_V06,35,-0.313,242.421186,427.31,26.478242,-79.09,42.375055,13239.121092,KBUF,20160424,105304,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_110254_V06,44,-0.228,245.883609,429.23,25.920033,-79.07,42.366484,12960.016335,KBUF,20160424,110254,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_111244_V06,54,-0.270,239.534346,429.67,24.505211,-79.10,42.364391,12252.605455,KBUF,20160424,111244,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_112232_V06,64,0.000,234.457793,430.54,23.342240,-79.13,42.360373,11671.120019,KBUF,20160424,112232,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_113221_V06,74,-0.427,232.069546,429.80,30.500952,-79.15,42.363640,15250.476146,KBUF,20160424,113221,8,-1.955,-0.244375,true,false,non-roost
811,KBUF20160424_114212_V06,84,-0.407,246.592638,452.33,52.269146,-79.06,42.262520,26134.573029,KBUF,20160424,114212,8,-1.955,-0.244375,true,false,non-roost
814,KBUF20160425_095613_V06,-20,0.132,318.850000,408.50,37.550000,-78.62,42.460196,18775.000000,KBUF,20160425,095613,1,0.132,0.132,true,false,non-roost
818,KBUF20160425_100828_V06,-8,-0.330,64.000000,302.40,58.800000,-80.18,42.928679,29400.000000,KBUF,20160425,100828,2,-0.8680000000000001,-0.43400000000000005,true,false,non-roost
818,KBUF20160425_101218_V06,-4,-0.538,64.090993,300.35,67.992463,-80.18,42.937922,33996.231618,KBUF,20160425,101218,2,-0.8680000000000001,-0.43400000000000005,true,false,non-roost
819,KBUF20160425_101959_V06,3,0.301,63.150000,287.65,63.150000,-80.19,42.994986,31575.000000,KBUF,20160425,101959,1,0.301,0.301,true,false,non-roost
820-821,KBUF20160425_102336_V06,7,0.070,91.850000,301.20,63.850000,-80.01,42.936107,31925.000000,KBUF,20160425,102336,2,-0.001999999999999988,-0.000999999999999994,true,false,non-roost
820-821,KBUF20160425_102713_V06,11,-0.072,93.099383,303.82,71.146296,-80.00,42.924397,35573.148148,KBUF,20160425,102713,2,-0.001999999999999988,-0.000999999999999994,true,false,non-roost
838,KBUF20160427_103002_V06,17,-0.140,244.100000,404.45,12.300000,-79.08,42.477977,6150.000000,KBUF,20160427,103002,2,-0.39,-0.195,true,false,non-roost
838,KBUF20160427_103953_V06,26,-0.250,243.645395,405.73,23.416460,-79.08,42.472213,11708.229915,KBUF,20160427,103953,2,-0.39,-0.195,true,false,non-roost
840,KBUF20160428_094917_V06,-23,0.417,342.150000,263.55,11.850000,-78.48,43.112369,5925.000000,KBUF,20160428,094917,2,0.657,0.3285,true,true,other-roost
840,KBUF20160428_095905_V06,-13,0.240,336.366270,266.74,32.435317,-78.51,43.098087,16217.658730,KBUF,20160428,095905,2,0.657,0.3285,true,true,other-roost
852,KBUF20160430_095307_V06,-16,0.419,346.250000,260.35,23.050000,-78.45,43.126711,11525.000000,KBUF,20160430,095307,1,0.419,0.419,true,false,non-roost
872,KBUF20160504_093859_V06,-26,-0.295,366.150000,535.15,52.650000,-78.34,41.889451,26325.000000,KBUF,20160504,093859,2,-0.8109999999999999,-0.40549999999999997,true,false,non-roost
872,KBUF20160504_094310_V06,-21,-0.516,366.519048,534.19,63.329422,-78.34,41.893775,31664.710884,KBUF,20160504,094310,2,-0.8109999999999999,-0.40549999999999997,true,false,non-roost
874,KBUF20160505_093440_V06,-28,-0.344,258.600000,396.10,15.400000,-78.99,42.515790,7700.000000,KBUF,20160505,093440,2,-0.963,-0.4815,true,false,non-roost
874,KBUF20160505_093840_V06,-24,-0.619,258.299659,396.87,25.636860,-78.99,42.512322,12818.430034,KBUF,20160505,093840,2,-0.963,-0.4815,true,false,non-roost
875,KBUF20160505_093440_V06,-28,-0.128,389.100000,218.50,16.100000,-78.19,43.314100,8050.000000,KBUF,20160505,093440,1,-0.128,-0.128,true,false,non-roost
894,KBUF20160505_102224_V06,20,-0.240,355.550000,187.00,24.150000,-78.39,43.456664,12075.000000,KBUF,20160505,102224,2,-0.735,-0.3675,true,false,non-roost
894,KBUF20160505_102834_V06,26,-0.495,358.093981,188.98,34.500463,-78.38,43.447720,17250.231481,KBUF,20160505,102834,2,-0.735,-0.3675,true,false,non-roost
951,KBUF20160517_092924_V06,-20,0.443,317.500000,371.60,32.200000,-78.63,42.626295,16100.000000,KBUF,20160517,092924,1,0.443,0.443,true,false,non-roost
963,KBUF20160522_092846_V06,-16,-0.151,156.600000,317.30,8.600000,-79.61,42.867380,4300.000000,KBUF,20160522,092846,2,-0.639,-0.3195,true,false,non-roost
963,KBUF20160522_093246_V06,-12,-0.488,156.648077,318.61,18.678846,-79.61,42.861497,9339.423077,KBUF,20160522,093246,2,-0.639,-0.3195,true,false,non-roost
966,KBUF20160523_100914_V06,25,-0.310,384.100000,231.20,26.300000,-78.22,43.257088,13150.000000,KBUF,20160523,100914,2,-0.8999999999999999,-0.44999999999999996,true,false,non-roost
966,KBUF20160523_101901_V06,35,-0.590,386.273000,228.84,42.488000,-78.21,43.267641,21244.000000,KBUF,20160523,101901,2,-0.8999999999999999,-0.44999999999999996,true,false,non-roost
971-975,KBUF20160526_092605_V06,-15,0.232,177.300000,307.50,27.000000,-79.49,42.912387,13500.000000,KBUF,20160526,092605,4,0.843,0.21075,true,true,non-roost
971-975,KBUF20160526_093018_V06,-11,0.210,177.337225,305.81,34.673096,-79.49,42.920012,17336.548223,KBUF,20160526,093018,4,0.843,0.21075,true,true,non-roost
973-980,KBUF20160526_094239_V06,1,0.063,108.550000,164.20,51.950000,-79.92,43.553692,25975.000000,KBUF,20160526,094239,2,-0.089,-0.0445,true,false,non-roost
973-980,KBUF20160526_094645_V06,5,-0.152,108.807812,161.50,61.166295,-79.92,43.565861,30583.147321,KBUF,20160526,094645,2,-0.089,-0.0445,true,false,non-roost
974-978,KBUF20160526_094239_V06,1,-0.095,116.350000,436.40,11.850000,-79.85,42.329215,5925.000000,KBUF,20160526,094239,3,-0.339,-0.113,true,false,non-roost
974-978,KBUF20160526_094645_V06,5,-0.419,117.540000,435.31,20.480000,-79.84,42.334191,10240.000000,KBUF,20160526,094645,3,-0.339,-0.113,true,false,non-roost
971-975,KBUF20160526_094239_V06,1,0.206,180.100000,302.50,24.900000,-79.47,42.935002,12450.000000,KBUF,20160526,094239,4,0.843,0.21075,true,true,non-roost
971-975,KBUF20160526_094645_V06,5,0.195,182.255405,299.79,32.355405,-79.46,42.947295,16177.702703,KBUF,20160526,094645,4,0.843,0.21075,true,true,non-roost
977,KBUF20160526_095050_V06,9,0.500,187.900000,293.60,24.600000,-79.42,42.975353,12300.000000,KBUF,20160526,095050,6,1.739,0.28983333333333333,true,true,non-roost
977,KBUF20160526_095455_V06,13,0.581,189.424345,290.35,29.014232,-79.41,42.990057,14507.116105,KBUF,20160526,095455,6,1.739,0.28983333333333333,true,true,non-roost
977,KBUF20160526_095900_V06,18,0.554,193.201091,283.59,33.735206,-79.39,43.020609,16867.602806,KBUF,20160526,095900,6,1.739,0.28983333333333333,true,true,non-roost
977,KBUF20160526_100304_V06,22,0.000,196.065427,278.43,37.707329,-79.37,43.043919,18853.664550,KBUF,20160526,100304,6,1.739,0.28983333333333333,true,true,non-roost
977,KBUF20160526_100708_V06,26,0.000,198.929764,273.27,41.679453,-79.36,43.067226,20839.726295,KBUF,20160526,100708,6,1.739,0.28983333333333333,true,true,non-roost
977,KBUF20160526_101112_V06,30,0.104,200.677732,264.03,45.322886,-79.35,43.108859,22661.443154,KBUF,20160526,101112,6,1.739,0.28983333333333333,true,true,non-roost
974-978,KBUF20160526_095050_V06,9,0.175,124.150000,428.00,15.250000,-79.80,42.367475,7625.000000,KBUF,20160526,095050,3,-0.339,-0.113,true,false,non-roost
988,KBUF20160526_101112_V06,30,0.151,156.550000,180.40,23.650000,-79.62,43.483464,11825.000000,KBUF,20160526,101112,1,0.151,0.151,true,false,non-roost
990,KBUF20160527_092004_V06,-21,0.281,214.700000,171.70,15.600000,-79.26,43.524823,7800.000000,KBUF,20160527,092004,3,0.42900000000000005,0.14300000000000002,true,true,non-roost
990,KBUF20160527_092408_V06,-17,0.263,217.920141,170.90,21.118970,-79.24,43.528506,10559.484778,KBUF,20160527,092408,3,0.42900000000000005,0.14300000000000002,true,true,non-roost
990,KBUF20160527_092813_V06,-13,-0.115,224.213305,172.64,25.151304,-79.21,43.520861,12575.652181,KBUF,20160527,092813,3,0.42900000000000005,0.14300000000000002,true,true,non-roost
994,KBUF20160529_091037_V06,-30,0.507,281.200000,154.45,22.600000,-78.85,43.603603,11300.000000,KBUF,20160529,091037,1,0.507,0.507,true,false,non-roost
996-997,KBUF20160529_092716_V06,-13,0.546,275.750000,124.20,30.650000,-78.89,43.739695,15325.000000,KBUF,20160529,092716,3,1.2650000000000001,0.4216666666666667,true,true,non-roost
996-997,KBUF20160529_093121_V06,-9,0.566,276.353133,122.79,35.849478,-78.88,43.746033,17924.738903,KBUF,20160529,093121,3,1.2650000000000001,0.4216666666666667,true,true,non-roost
996-997,KBUF20160529_093533_V06,-5,0.153,282.150000,116.25,26.450000,-78.85,43.775516,13225.000000,KBUF,20160529,093533,3,1.2650000000000001,0.4216666666666667,true,true,non-roost
998-999-1001,KBUF20160529_094807_V06,8,0.416,421.650000,291.65,12.050000,-77.99,42.983763,6025.000000,KBUF,20160529,094807,6,2.149,0.3581666666666667,true,true,non-roost
998-999-1001,KBUF20160529_095218_V06,12,0.454,424.932051,288.52,19.414103,-77.97,42.997709,9707.051282,KBUF,20160529,095218,6,2.149,0.3581666666666667,true,true,non-roost
998-999-1001,KBUF20160529_095629_V06,16,0.438,428.700000,282.70,16.700000,-77.95,43.023753,8350.000000,KBUF,20160529,095629,6,2.149,0.3581666666666667,true,true,non-roost
998-999-1001,KBUF20160529_100040_V06,20,0.306,429.402128,283.29,23.161211,-77.94,43.021049,11580.605565,KBUF,20160529,100040,6,2.149,0.3581666666666667,true,true,non-roost
998-999-1001,KBUF20160529_100452_V06,24,0.337,429.200000,269.30,8.700000,-77.94,43.084037,4350.000000,KBUF,20160529,100452,6,2.149,0.3581666666666667,true,true,non-roost
998-999-1001,KBUF20160529_100910_V06,29,0.198,432.259211,271.07,19.752632,-77.92,43.075920,9876.315789,KBUF,20160529,100910,6,2.149,0.3581666666666667,true,true,non-roost
1008,KBUF20160531_091421_V06,-25,0.037,181.750000,127.90,27.150000,-79.47,43.720810,13575.000000,KBUF,20160531,091421,1,0.037,0.037,true,false,non-roost
1015,KBUF20160602_090843_V06,-30,0.576,353.100000,259.50,22.100000,-78.41,43.130425,11050.000000,KBUF,20160602,090843,2,1.142,0.571,true,true,non-roost
1015,KBUF20160602_091329_V06,-25,0.566,358.140650,255.22,30.181301,-78.38,43.149615,15090.650407,KBUF,20160602,091329,2,1.142,0.571,true,true,non-roost
1017-1035,KBUF20160602_090843_V06,-30,0.275,218.550000,91.40,12.750000,-79.24,43.886286,6375.000000,KBUF,20160602,090843,3,0.7070000000000001,0.2356666666666667,true,true,non-roost
1017-1035,KBUF20160602_091329_V06,-25,0.244,222.616717,88.19,19.812969,-79.22,43.900824,9906.484258,KBUF,20160602,091329,3,0.7070000000000001,0.2356666666666667,true,true,non-roost
1017-1035,KBUF20160602_091755_V06,-21,0.188,224.428394,81.68,28.165345,-79.21,43.930201,14082.672678,KBUF,20160602,091755,3,0.7070000000000001,0.2356666666666667,true,true,non-roost
1021,KBUF20160602_091329_V06,-25,0.751,198.600000,362.65,11.800000,-79.36,42.664954,5900.000000,KBUF,20160602,091329,2,1.502,0.751,true,true,non-roost
1021,KBUF20160602_091755_V06,-21,0.751,204.702990,359.47,17.520266,-79.32,42.679459,8760.132890,KBUF,20160602,091755,2,1.502,0.751,true,true,non-roost
1023,KBUF20160602_091329_V06,-25,-0.130,264.200000,413.85,33.400000,-78.95,42.435965,16700.000000,KBUF,20160602,091329,1,-0.13,-0.13,true,false,non-roost
1025,KBUF20160602_091755_V06,-21,0.711,232.400000,166.35,30.900000,-79.16,43.549349,15450.000000,KBUF,20160602,091755,4,2.102,0.5255,true,true,non-roost
1025,KBUF20160602_092241_V06,-16,0.703,233.846667,161.05,36.477778,-79.15,43.573252,18238.888889,KBUF,20160602,092241,4,2.102,0.5255,true,true,non-roost
1025,KBUF20160602_092916_V06,-9,0.000,235.480000,155.06,46.433333,-79.14,43.600239,23216.666667,KBUF,20160602,092916,4,2.102,0.5255,true,true,non-roost
1025,KBUF20160602_093342_V06,-5,0.688,242.668218,150.33,45.146960,-79.09,43.621667,22573.479908,KBUF,20160602,093342,4,2.102,0.5255,true,true,non-roost
1032,KBUF20160602_092241_V06,-16,0.778,212.850000,354.50,12.050000,-79.27,42.702073,6025.000000,KBUF,20160602,092241,2,1.524,0.762,true,true,non-roost
